date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2013-01-01,12,4,0.0,8.7,3,68,09:18 PM,09:26 AM,06:59 AM,04:55 PM,-6,6,8,6,20,10,41,0.0,1023,12,10,47,12,90029
2013-01-02,15,4,0.0,8.7,3,60,10:16 PM,09:58 AM,06:59 AM,04:56 PM,-4,8,10,8,22,0,38,0.0,1020,15,10,60,12,90029
2013-01-03,16,6,0.0,8.7,4,53,11:17 PM,10:31 AM,06:59 AM,04:57 PM,-2,10,11,10,23,0,39,0.0,1021,16,10,70,13,90029
2013-01-04,16,6,0.0,8.7,3,46,No moonrise,11:05 AM,06:59 AM,04:58 PM,-5,10,11,10,16,1,34,0.0,1023,16,10,58,9,90029
2013-01-05,15,5,0.0,8.7,3,38,12:19 AM,11:43 AM,07:00 AM,04:58 PM,-5,9,10,9,13,12,37,0.0,1024,15,10,144,7,90029
2013-01-06,11,4,0.0,8.7,3,31,01:24 AM,12:24 PM,07:00 AM,04:59 PM,3,7,8,7,12,21,73,0.1,1020,11,10,198,8,90029
2013-01-07,17,3,0.0,8.7,3,24,02:30 AM,01:12 PM,07:00 AM,05:00 PM,-3,7,10,7,28,5,46,0.1,1018,17,10,176,15,90029
2013-01-08,20,8,0.0,8.7,4,17,03:38 AM,02:07 PM,07:00 AM,05:01 PM,1,13,14,13,18,2,43,0.0,1019,20,10,90,10,90029
2013-01-09,17,8,0.0,7.1,4,9,04:43 AM,03:08 PM,07:00 AM,05:02 PM,4,12,12,12,13,46,57,0.0,1018,17,10,124,8,90029
2013-01-10,10,4,0.0,8.7,3,2,05:44 AM,04:15 PM,06:59 AM,05:03 PM,1,5,8,5,23,12,65,0.0,1016,10,10,276,15,90029
2013-01-11,9,1,0.0,8.7,2,0,06:38 AM,05:25 PM,06:59 AM,05:04 PM,-6,1,4,1,24,3,51,0.0,1021,9,10,290,14,90029
2013-01-12,9,0,0.0,8.7,2,0,07:26 AM,06:33 PM,06:59 AM,05:05 PM,-5,3,5,3,20,4,49,0.0,1021,9,10,107,11,90029
2013-01-13,9,1,0.0,8.7,2,5,08:08 AM,07:41 PM,06:59 AM,05:05 PM,-9,2,5,2,24,15,37,0.0,1020,9,10,133,14,90029
2013-01-14,9,-0,0.0,8.7,2,12,08:46 AM,08:45 PM,06:59 AM,05:06 PM,-14,1,4,1,27,5,27,0.0,1026,9,10,32,15,90029
2013-01-15,12,2,0.0,8.7,3,20,09:21 AM,09:47 PM,06:59 AM,05:07 PM,-9,6,8,6,19,1,31,0.0,1030,12,10,59,11,90029
2013-01-16,17,5,0.0,8.7,3,27,09:55 AM,10:46 PM,06:58 AM,05:08 PM,-3,9,11,9,26,0,41,0.0,1027,17,10,23,14,90029
2013-01-17,20,8,0.0,8.7,4,34,10:27 AM,11:44 PM,06:58 AM,05:09 PM,-0,12,14,12,28,0,40,0.0,1022,20,10,35,15,90029
2013-01-18,21,9,0.0,8.7,4,41,11:02 AM,No moonset,06:58 AM,05:10 PM,-1,13,15,13,27,0,36,0.0,1021,21,10,29,15,90029
2013-01-19,21,9,0.0,8.7,4,49,11:38 AM,12:39 AM,06:57 AM,05:11 PM,-3,13,15,13,27,0,31,0.0,1022,21,10,73,14,90029
2013-01-20,21,9,0.0,8.7,4,56,12:15 PM,01:35 AM,06:57 AM,05:12 PM,-6,14,15,14,26,0,24,0.0,1020,21,10,34,14,90029
2013-01-21,22,10,0.0,8.7,5,63,12:57 PM,02:28 AM,06:56 AM,05:13 PM,-4,15,16,15,23,0,26,0.0,1019,22,10,29,12,90029
2013-01-22,22,11,0.0,8.7,5,70,01:43 PM,03:20 AM,06:56 AM,05:14 PM,-3,16,16,16,18,4,27,0.0,1019,22,10,77,10,90029
2013-01-23,22,12,0.0,8.7,5,78,02:31 PM,04:08 AM,06:56 AM,05:15 PM,-2,16,16,16,21,51,30,0.0,1018,22,10,105,12,90029
2013-01-24,16,11,0.0,5.6,4,85,03:24 PM,04:54 AM,06:55 AM,05:16 PM,10,12,13,12,14,70,80,3.7,1021,16,9,82,9,90029
2013-01-25,15,13,0.0,5.6,3,92,04:19 PM,05:37 AM,06:55 AM,05:17 PM,9,13,14,13,17,66,73,2.2,1018,15,9,72,10,90029
2013-01-26,17,11,0.0,8.7,4,100,05:16 PM,06:16 AM,06:54 AM,05:18 PM,10,13,13,13,11,48,81,2.5,1013,17,8,158,8,90029
2013-01-27,11,6,0.0,7.1,2,100,06:13 PM,06:53 AM,06:53 AM,05:19 PM,7,9,10,9,14,46,83,1.2,1016,11,8,219,9,90029
2013-01-28,11,3,0.0,8.7,3,86,07:12 PM,07:28 AM,06:53 AM,05:20 PM,-3,3,6,3,28,9,51,0.0,1020,11,10,343,17,90029
2013-01-29,13,4,0.0,8.7,3,79,08:11 PM,08:01 AM,06:52 AM,05:21 PM,1,7,9,7,14,4,59,0.0,1023,13,10,111,8,90029
2013-01-30,17,6,0.0,8.7,4,71,09:11 PM,08:34 AM,06:51 AM,05:22 PM,3,12,13,12,13,0,54,0.0,1025,17,10,161,8,90029
2013-01-31,21,9,0.0,8.7,4,68,10:13 PM,09:09 AM,06:51 AM,05:23 PM,0,15,15,15,17,0,37,0.0,1022,21,10,140,9,90029
2013-02-01,21,9,0.0,8.7,4,51,11:16 PM,09:45 AM,06:50 AM,05:24 PM,-1,15,16,15,12,21,33,0.0,1021,21,10,90,7,90029
2013-02-02,22,13,0.0,8.7,5,44,No moonrise,10:24 AM,06:49 AM,05:25 PM,2,16,17,16,17,52,39,0.0,1022,22,10,130,9,90029
2013-02-03,20,11,0.0,8.7,4,36,12:20 AM,11:08 AM,06:48 AM,05:26 PM,5,15,16,15,16,12,50,0.2,1019,20,10,134,9,90029
2013-02-04,19,9,0.0,8.7,4,29,01:25 AM,11:58 AM,06:48 AM,05:27 PM,3,14,15,14,12,0,46,0.0,1017,19,10,143,7,90029
2013-02-05,14,7,0.0,8.7,4,21,02:28 AM,12:54 PM,06:47 AM,05:28 PM,8,12,12,12,8,15,78,0.0,1016,14,10,184,6,90029
2013-02-06,16,5,0.0,8.7,3,14,03:29 AM,01:57 PM,06:46 AM,05:29 PM,5,12,12,12,8,0,62,0.0,1018,16,10,274,6,90029
