date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2013-01-01,14,5,0.0,8.7,3,68,09:18 PM,09:26 AM,06:59 AM,04:55 PM,-4,8,10,8,18,10,40,0.0,1023,14,10,47,10,90017
2013-01-02,17,6,0.0,8.7,4,60,10:16 PM,09:58 AM,06:59 AM,04:56 PM,-2,11,12,11,20,0,38,0.0,1020,17,10,59,11,90017
2013-01-03,18,8,0.0,8.7,4,53,11:17 PM,10:31 AM,06:59 AM,04:57 PM,-1,12,13,12,22,0,38,0.0,1021,18,10,105,12,90017
2013-01-04,17,8,0.0,8.7,4,46,No moonrise,11:05 AM,06:59 AM,04:57 PM,-3,12,13,12,16,1,35,0.0,1023,17,10,110,9,90017
2013-01-05,16,7,0.0,8.7,4,38,12:19 AM,11:43 AM,06:59 AM,04:58 PM,-2,11,12,11,13,10,40,0.0,1024,16,10,149,8,90017
2013-01-06,12,5,0.0,8.7,3,31,01:24 AM,12:24 PM,06:59 AM,04:59 PM,5,9,10,9,10,25,73,0.0,1020,12,10,178,7,90017
2013-01-07,18,5,0.0,8.7,4,24,02:30 AM,01:12 PM,06:59 AM,05:00 PM,-2,10,11,10,27,5,44,0.0,1018,18,10,173,14,90017
2013-01-08,21,9,0.0,8.7,4,17,03:38 AM,02:07 PM,06:59 AM,05:01 PM,2,15,15,15,18,2,43,0.0,1019,21,10,87,10,90017
2013-01-09,18,9,0.0,8.7,4,9,04:43 AM,03:08 PM,06:59 AM,05:02 PM,5,13,13,13,10,46,59,0.0,1018,18,10,159,6,90017
2013-01-10,12,6,0.0,8.7,3,2,05:44 AM,04:15 PM,06:59 AM,05:03 PM,2,7,9,7,22,13,64,0.4,1016,12,10,270,15,90017
2013-01-11,11,3,0.0,8.7,3,0,06:38 AM,05:25 PM,06:59 AM,05:04 PM,-5,4,6,4,24,4,47,0.0,1021,11,10,295,14,90017
2013-01-12,10,2,0.0,8.7,3,0,07:26 AM,06:33 PM,06:59 AM,05:05 PM,-4,4,7,4,21,4,46,0.0,1020,10,10,108,12,90017
2013-01-13,11,3,0.0,8.7,3,5,08:08 AM,07:41 PM,06:59 AM,05:05 PM,-7,4,7,4,25,15,38,0.0,1020,11,10,128,14,90017
2013-01-14,11,1,0.0,8.7,3,12,08:46 AM,08:44 PM,06:59 AM,05:06 PM,-12,3,6,3,26,5,26,0.0,1026,11,10,68,14,90017
2013-01-15,14,3,0.0,8.7,3,20,09:21 AM,09:46 PM,06:58 AM,05:07 PM,-7,8,9,8,19,1,31,0.0,1030,14,10,184,10,90017
2013-01-16,19,7,0.0,8.7,4,27,09:54 AM,10:45 PM,06:58 AM,05:08 PM,-1,11,13,11,25,0,40,0.0,1026,19,10,98,13,90017
2013-01-17,22,10,0.0,8.7,4,34,10:27 AM,11:43 PM,06:58 AM,05:09 PM,1,15,16,15,27,0,39,0.0,1022,22,10,30,15,90017
2013-01-18,22,11,0.0,8.7,5,41,11:02 AM,No moonset,06:57 AM,05:10 PM,1,16,17,16,26,0,35,0.0,1021,22,10,67,14,90017
2013-01-19,22,10,0.0,8.7,5,49,11:37 AM,12:39 AM,06:57 AM,05:11 PM,-1,16,16,16,26,0,31,0.0,1022,22,10,64,14,90017
2013-01-20,23,11,0.0,8.7,5,56,12:15 PM,01:35 AM,06:57 AM,05:12 PM,-4,16,17,16,25,0,25,0.0,1020,23,10,65,13,90017
2013-01-21,23,12,0.0,8.7,5,63,12:57 PM,02:27 AM,06:56 AM,05:13 PM,-2,17,18,17,22,0,26,0.0,1019,23,10,109,12,90017
2013-01-22,24,13,0.0,8.7,5,70,01:43 PM,03:19 AM,06:56 AM,05:14 PM,-2,17,17,17,18,5,27,0.0,1018,24,10,78,10,90017
2013-01-23,22,14,0.0,8.7,5,78,02:31 PM,04:08 AM,06:55 AM,05:15 PM,-1,17,17,17,22,52,31,0.0,1018,22,10,101,12,90017
2013-01-24,17,12,0.0,5.6,4,85,03:24 PM,04:54 AM,06:55 AM,05:16 PM,11,13,14,13,15,66,80,4.2,1020,17,9,73,10,90017
2013-01-25,16,14,0.0,4.0,3,92,04:19 PM,05:37 AM,06:54 AM,05:17 PM,10,15,15,15,17,74,73,2.0,1018,16,9,110,10,90017
2013-01-26,18,12,0.0,8.7,4,100,05:16 PM,06:16 AM,06:54 AM,05:18 PM,11,14,14,14,11,54,81,1.8,1013,18,9,151,7,90017
2013-01-27,12,8,0.0,7.1,3,100,06:13 PM,06:53 AM,06:53 AM,05:19 PM,8,10,11,10,13,51,83,1.7,1016,12,7,162,8,90017
2013-01-28,13,4,0.0,8.7,3,86,07:12 PM,07:28 AM,06:53 AM,05:20 PM,-2,6,8,6,29,11,48,0.0,1020,13,10,211,17,90017
2013-01-29,14,5,0.0,8.7,3,79,08:11 PM,08:01 AM,06:52 AM,05:21 PM,2,9,10,9,14,4,57,0.0,1023,14,10,112,9,90017
2013-01-30,18,7,0.0,8.7,4,71,09:11 PM,08:34 AM,06:51 AM,05:22 PM,5,14,14,14,12,0,55,0.0,1025,18,10,156,8,90017
2013-01-31,22,10,0.0,8.7,4,68,10:12 PM,09:08 AM,06:51 AM,05:23 PM,2,16,17,16,17,0,40,0.0,1022,22,10,177,10,90017
2013-02-01,22,11,0.0,8.7,5,51,11:16 PM,09:45 AM,06:50 AM,05:24 PM,1,17,17,17,13,21,35,0.0,1021,22,10,131,8,90017
