date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2013-01-01,13,5,0.0,8.7,3,68,09:18 PM,09:26 AM,06:59 AM,04:55 PM,-3,8,10,8,19,11,42,0.0,1023,13,10,48,11,90019
2013-01-02,16,6,0.0,8.7,3,60,10:17 PM,09:58 AM,06:59 AM,04:56 PM,-1,11,13,11,19,0,40,0.0,1020,16,10,61,10,90019
2013-01-03,17,8,0.0,8.7,4,53,11:17 PM,10:31 AM,06:59 AM,04:57 PM,0,13,14,13,20,0,39,0.0,1021,17,10,107,11,90019
2013-01-04,16,7,0.0,8.7,4,46,No moonrise,11:06 AM,07:00 AM,04:58 PM,-2,13,13,13,15,1,36,0.0,1023,16,10,104,9,90019
2013-01-05,16,6,0.0,8.7,3,38,12:19 AM,11:43 AM,07:00 AM,04:59 PM,-2,11,12,11,13,11,40,0.0,1024,16,10,148,8,90019
2013-01-06,12,5,0.0,8.7,3,31,01:24 AM,12:24 PM,07:00 AM,04:59 PM,5,9,10,9,11,18,74,0.0,1020,12,10,212,8,90019
2013-01-07,17,5,0.0,8.7,4,24,02:31 AM,01:12 PM,07:00 AM,05:00 PM,-1,10,11,10,26,5,47,0.1,1018,17,10,215,15,90019
2013-01-08,20,9,0.0,8.7,4,17,03:38 AM,02:07 PM,07:00 AM,05:01 PM,4,15,16,15,17,2,45,0.0,1019,20,10,87,9,90019
2013-01-09,17,9,0.0,7.1,4,9,04:43 AM,03:09 PM,07:00 AM,05:02 PM,5,13,13,13,10,49,60,0.0,1018,17,10,118,6,90019
2013-01-10,12,5,0.0,8.7,3,2,05:44 AM,04:15 PM,07:00 AM,05:03 PM,2,7,9,7,22,9,63,0.2,1016,12,10,277,15,90019
2013-01-11,10,2,0.0,8.7,3,0,06:38 AM,05:25 PM,06:59 AM,05:04 PM,-4,4,7,4,22,4,49,0.0,1021,10,10,296,14,90019
2013-01-12,10,2,0.0,8.7,3,0,07:26 AM,06:33 PM,06:59 AM,05:05 PM,-3,5,7,5,20,4,48,0.0,1020,10,10,107,12,90019
2013-01-13,10,2,0.0,8.7,3,5,08:08 AM,07:41 PM,06:59 AM,05:06 PM,-7,4,7,4,24,15,39,0.0,1020,10,10,130,14,90019
2013-01-14,10,1,0.0,8.7,3,12,08:46 AM,08:45 PM,06:59 AM,05:07 PM,-11,4,6,4,23,7,28,0.0,1026,10,10,70,14,90019
