date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2013-01-01,14,5,0.0,8.7,3,68,09:18 PM,09:26 AM,06:59 AM,04:56 PM,-3,9,10,9,18,11,42,0.0,1023,14,10,48,11,90016
2013-01-02,17,6,0.0,8.7,4,60,10:17 PM,09:58 AM,06:59 AM,04:56 PM,-0,12,13,12,18,0,40,0.0,1020,17,10,64,10,90016
2013-01-03,18,8,0.0,8.7,4,53,11:17 PM,10:31 AM,06:59 AM,04:57 PM,1,14,15,14,20,0,39,0.0,1021,18,10,103,11,90016
2013-01-04,17,8,0.0,8.7,4,46,No moonrise,11:06 AM,07:00 AM,04:58 PM,-1,13,14,13,15,1,37,0.0,1023,17,10,151,9,90016
2013-01-05,16,7,0.0,8.7,4,38,12:19 AM,11:43 AM,07:00 AM,04:59 PM,-1,12,12,12,13,11,41,0.0,1024,16,10,150,8,90016
2013-01-06,12,6,0.0,8.7,3,31,01:24 AM,12:24 PM,07:00 AM,05:00 PM,5,9,10,9,11,20,73,0.0,1020,12,10,179,8,90016
2013-01-07,18,5,0.0,8.7,4,24,02:31 AM,01:12 PM,07:00 AM,05:00 PM,-0,10,12,10,26,5,46,0.1,1018,18,10,214,15,90016
2013-01-08,20,9,0.0,8.7,4,17,03:38 AM,02:07 PM,07:00 AM,05:01 PM,4,16,16,16,16,2,45,0.0,1019,20,10,88,10,90016
2013-01-09,17,9,0.0,7.1,4,9,04:43 AM,03:09 PM,07:00 AM,05:02 PM,5,13,13,13,9,49,61,0.0,1018,17,10,113,6,90016
2013-01-10,12,6,0.0,8.7,3,2,05:44 AM,04:15 PM,07:00 AM,05:03 PM,2,8,10,8,22,9,63,0.2,1016,12,10,273,15,90016
2013-01-11,11,3,0.0,8.7,3,0,06:38 AM,05:25 PM,06:59 AM,05:04 PM,-3,5,7,5,22,5,48,0.0,1021,11,10,298,14,90016
2013-01-12,10,2,0.0,8.7,3,0,07:26 AM,06:34 PM,06:59 AM,05:05 PM,-3,6,8,6,20,4,47,0.0,1020,10,10,108,12,90016
2013-01-13,11,3,0.0,8.7,3,5,08:08 AM,07:41 PM,06:59 AM,05:06 PM,-6,5,7,5,24,15,40,0.0,1020,11,10,129,14,90016
2013-01-14,11,2,0.0,8.7,3,12,08:46 AM,08:45 PM,06:59 AM,05:07 PM,-11,4,7,4,23,7,28,0.0,1026,11,10,66,13,90016
2013-01-15,13,3,0.0,8.7,3,20,09:21 AM,09:47 PM,06:59 AM,05:08 PM,-6,10,11,10,15,1,32,0.0,1030,13,10,181,10,90016
2013-01-16,18,7,0.0,8.7,4,27,09:55 AM,10:46 PM,06:58 AM,05:09 PM,1,13,14,13,21,0,43,0.0,1026,18,10,93,12,90016
2013-01-17,22,9,0.0,8.7,4,34,10:28 AM,11:44 PM,06:58 AM,05:10 PM,3,16,17,16,25,0,41,0.0,1022,22,10,28,13,90016
2013-01-18,22,11,0.0,8.7,5,41,11:02 AM,No moonset,06:58 AM,05:11 PM,2,17,17,17,25,0,37,0.0,1021,22,10,67,14,90016
